x,y,radius,brightness
268,174,0.4,240
269,174,0.39,242
270,174,0.33,240
272,174,0.4,241
273,174,0.4,245
275,174,0.4,242
276,174,0.39,240
281,174,0.34,242
285,174,0.37,242
288,174,0.4,243
289,174,0.39,243
294,174,0.4,243
314,174,0.35,240
336,174,0.39,239
337,174,0.4,241
339,174,0.35,241
343,174,0.34,242
344,174,0.33,240
345,174,0.4,240
348,174,0.4,240
364,174,0.4,243
365,174,0.36,240
394,174,0.4,240
395,174,0.4,243
398,174,0.4,243
427,174,0.33,239
428,174,0.36,241
429,174,0.4,243
430,174,0.4,245
432,174,0.33,242
469,174,0.35,242
470,174,0.4,242
471,174,0.4,243
806,174,0.36,240
816,174,0.4,244
825,174,0.4,242
837,174,0.4,241
838,174,0.4,242
839,174,0.37,242
840,174,0.33,239
850,174,0.35,239
851,174,0.4,240
852,174,0.4,241
856,174,0.4,240
857,174,0.33,241
858,174,0.39,242
860,174,0.4,241
861,174,0.4,242
862,174,0.4,241
863,174,0.4,240
864,174,0.34,240
865,174,0.32,234
867,174,0.38,244
868,174,0.38,241
869,174,0.34,242
870,174,0.4,241
871,174,0.37,241
872,174,0.4,239
873,174,0.36,243
874,174,0.35,242
875,174,0.39,238
879,174,0.34,241
880,174,0.35,241
881,174,0.38,241
882,174,0.39,242
884,174,0.37,237
885,174,0.4,241
886,174,0.35,245
887,174,0.4,243
888,174,0.34,242
889,174,0.4,241
890,174,0.39,241
891,174,0.38,241
892,174,0.35,241
893,174,0.37,241
894,174,0.36,241
895,174,0.36,240
896,174,0.34,242
897,174,0.4,240
898,174,0.4,241
899,174,0.4,241
900,174,0.39,242
901,174,0.4,241
902,174,0.4,240
903,174,0.4,242
904,174,0.4,241
905,174,0.4,240
906,174,0.4,241
907,174,0.35,242
908,174,0.4,243
909,174,0.35,242
910,174,0.34,241
911,174,0.37,240
912,174,0.4,241
913,174,0.4,241
914,174,0.34,241
915,174,0.33,241
916,174,0.39,240
917,174,0.37,242
918,174,0.36,241
919,174,0.4,241
920,174,0.4,242
921,174,0.34,241
922,174,0.4,241
923,174,0.4,242
924,174,0.38,242
925,174,0.35,241
926,174,0.4,243
927,174,0.38,241
928,174,0.35,240
929,174,0.34,241
930,174,0.38,240
931,174,0.4,241
932,174,0.39,242
933,174,0.4,241
934,174,0.36,241
935,174,0.34,241
936,174,0.37,241
937,174,0.38,241
938,174,0.36,240
939,174,0.4,241
940,174,0.4,242
941,174,0.4,241
942,174,0.39,245
943,174,0.38,242
944,174,0.33,240
945,174,0.4,242
946,174,0.39,242
947,174,0.36,243
948,174,0.34,242
949,174,0.34,242
950,174,0.37,240
951,174,0.4,241
952,174,0.4,241
953,174,0.37,243
954,174,0.4,242
956,174,0.35,239
957,174,0.35,241
958,174,0.4,242
960,174,0.4,238
961,174,0.4,240
966,174,0.33,245
967,174,0.4,240
968,174,0.4,240
969,174,0.4,242
970,174,0.33,242
58,175,0.39,241
59,175,0.37,243
81,175,0.38,240
82,175,0.4,237
119,175,0.35,241
120,175,0.36,241
137,175,0.36,240
165,175,0.35,242
166,175,0.34,237
173,175,0.4,242
174,175,0.39,240
189,175,0.4,242
190,175,0.4,241
199,175,0.34,239
217,175,0.4,242
237,175,0.38,241
239,175,0.39,246
240,175,0.4,242
241,175,0.38,241
243,175,0.4,240
244,175,0.4,241
245,175,0.4,238
247,175,0.39,239
249,175,0.34,240
258,175,0.39,240
259,175,0.38,241
262,175,0.34,242
263,175,0.4,242
266,175,0.4,241
267,175,0.4,240
268,175,0.33,241
271,175,0.4,241
272,175,0.36,240
274,175,0.4,240
275,175,0.38,241
276,175,0.34,241
277,175,0.4,240
278,175,0.39,241
279,175,0.4,242
343,175,0.35,240
344,175,0.35,241
345,175,0.4,241
346,175,0.4,242
347,175,0.33,239
348,175,0.4,238
349,175,0.34,241
350,175,0.36,240
353,175,0.38,239
354,175,0.4,242
367,175,0.35,241
368,175,0.33,240
369,175,0.33,241
371,175,0.4,239
372,175,0.34,239
396,175,0.35,240
398,175,0.4,242
432,175,0.4,243
471,175,0.39,243
472,175,0.4,242
804,175,0.4,240
805,175,0.38,240
806,175,0.4,241
815,175,0.36,243
825,175,0.33,240
840,175,0.4,242
841,175,0.35,241
842,175,0.4,241
851,175,0.39,240
852,175,0.37,241
853,175,0.39,240
857,175,0.4,240
858,175,0.38,238
862,175,0.36,239
863,175,0.38,241
864,175,0.33,240
866,175,0.38,240
867,175,0.39,240
868,175,0.37,241
869,175,0.38,240
870,175,0.33,238
871,175,0.39,241
872,175,0.35,241
873,175,0.34,242
874,175,0.39,240
875,175,0.34,237
876,175,0.36,240
877,175,0.36,240
878,175,0.38,240
879,175,0.35,241
880,175,0.35,242
881,175,0.4,241
882,175,0.37,242
883,175,0.38,242
884,175,0.35,242
885,175,0.39,241
886,175,0.4,242
887,175,0.34,240
888,175,0.39,241
889,175,0.33,240
890,175,0.33,239
891,175,0.34,241
892,175,0.4,241
893,175,0.37,240
894,175,0.37,242
895,175,0.35,241
896,175,0.39,241
897,175,0.33,240
898,175,0.35,240
899,175,0.33,240
900,175,0.35,241
901,175,0.33,240
902,175,0.36,239
903,175,0.4,240
904,175,0.4,240
905,175,0.34,242
906,175,0.4,241
907,175,0.36,240
908,175,0.4,242
909,175,0.4,241
910,175,0.4,241
911,175,0.35,242
912,175,0.36,242
913,175,0.39,243
914,175,0.4,241
915,175,0.38,239
916,175,0.4,241
917,175,0.34,241
918,175,0.35,241
919,175,0.35,241
920,175,0.4,241
921,175,0.4,241
922,175,0.38,240
923,175,0.38,240
924,175,0.4,242
925,175,0.4,241
926,175,0.4,242
927,175,0.35,241
928,175,0.4,239
929,175,0.37,242
930,175,0.38,242
931,175,0.34,241
932,175,0.39,240
933,175,0.4,241
934,175,0.4,240
935,175,0.4,241
936,175,0.4,241
937,175,0.37,241
938,175,0.4,242
939,175,0.36,242
940,175,0.35,240
941,175,0.37,241
942,175,0.33,240
943,175,0.4,241
944,175,0.4,241
945,175,0.37,242
946,175,0.4,242
947,175,0.34,241
948,175,0.4,242
949,175,0.36,238
950,175,0.39,239
951,175,0.4,242
952,175,0.4,239
953,175,0.36,245
955,175,0.4,241
956,175,0.4,242
957,175,0.4,240
958,175,0.4,241
961,175,0.4,242
962,175,0.4,240
963,175,0.4,240
60,176,0.36,240
80,176,0.4,247
81,176,0.36,238
119,176,0.39,241
120,176,0.4,244
166,176,0.33,245
171,176,0.4,240
172,176,0.4,243
174,176,0.4,240
175,176,0.37,241
188,176,0.4,241
189,176,0.38,244
199,176,0.34,242
217,176,0.4,241
218,176,0.4,241
241,176,0.4,240
242,176,0.39,238
246,176,0.4,241
248,176,0.4,241
249,176,0.4,240
250,176,0.4,241
251,176,0.36,243
252,176,0.36,241
253,176,0.39,243
254,176,0.39,242
255,176,0.34,240
257,176,0.37,239
258,176,0.4,244
264,176,0.39,240
265,176,0.4,242
267,176,0.37,241
270,176,0.4,241
283,176,0.37,242
293,176,0.4,241
294,176,0.4,242
298,176,0.4,247
350,176,0.34,240
352,176,0.34,240
353,176,0.38,240
354,176,0.35,241
355,176,0.34,242
369,176,0.36,240
370,176,0.4,240
371,176,0.38,242
372,176,0.4,242
373,176,0.35,239
399,176,0.4,242
400,176,0.35,242
401,176,0.37,241
430,176,0.33,235
431,176,0.4,242
432,176,0.34,242
471,176,0.4,240
472,176,0.38,242
473,176,0.4,242
804,176,0.36,244
826,176,0.38,239
827,176,0.4,243
842,176,0.4,242
843,176,0.37,239
844,176,0.36,245
852,176,0.4,242
853,176,0.4,241
858,176,0.39,241
859,176,0.38,241
863,176,0.34,241
864,176,0.35,242
865,176,0.33,239
866,176,0.4,238
872,176,0.4,239
875,176,0.37,241
876,176,0.36,240
877,176,0.35,242
878,176,0.36,241
879,176,0.4,242
880,176,0.33,242
881,176,0.4,242
886,176,0.37,236
887,176,0.4,240
888,176,0.4,242
889,176,0.39,241
890,176,0.34,244
892,176,0.34,240
893,176,0.36,241
894,176,0.36,243
895,176,0.33,237
898,176,0.4,238
899,176,0.4,239
900,176,0.4,239
901,176,0.36,240
902,176,0.39,240
903,176,0.4,240
904,176,0.36,240
905,176,0.38,241
907,176,0.33,242
908,176,0.4,243
913,176,0.33,240
914,176,0.34,241
915,176,0.38,242
916,176,0.34,239
922,176,0.38,240
923,176,0.39,241
925,176,0.4,242
926,176,0.4,242
930,176,0.4,238
931,176,0.34,240
932,176,0.36,242
933,176,0.38,242
934,176,0.4,242
935,176,0.35,243
936,176,0.4,240
937,176,0.34,240
938,176,0.4,242
939,176,0.4,242
941,176,0.4,241
942,176,0.4,239
954,176,0.36,241
955,176,0.4,242
962,176,0.4,240
54,177,0.35,243
55,177,0.34,239
56,177,0.36,242
57,177,0.35,241
58,177,0.4,242
80,177,0.4,239
81,177,0.36,241
119,177,0.4,240
120,177,0.34,241
121,177,0.37,240
167,177,0.4,243
168,177,0.34,238
173,177,0.35,241
187,177,0.4,240
188,177,0.39,241
197,177,0.4,243
199,177,0.34,243
216,177,0.38,242
217,177,0.4,241
251,177,0.4,243
252,177,0.4,242
255,177,0.4,239
256,177,0.34,240
260,177,0.35,235
278,177,0.36,240
279,177,0.4,239
287,177,0.37,243
293,177,0.4,241
294,177,0.37,243
295,177,0.4,240
296,177,0.35,240
297,177,0.39,241
300,177,0.35,240
301,177,0.4,240
302,177,0.37,241
303,177,0.34,243
304,177,0.33,240
305,177,0.35,241
306,177,0.33,240
309,177,0.4,242
310,177,0.37,239
351,177,0.38,243
352,177,0.38,240
356,177,0.36,239
357,177,0.4,243
358,177,0.4,241
373,177,0.34,238
374,177,0.34,241
401,177,0.4,241
402,177,0.4,241
432,177,0.36,242
433,177,0.33,242
434,177,0.4,240
435,177,0.4,241
473,177,0.36,240
474,177,0.4,240
803,177,0.35,242
804,177,0.35,242
813,177,0.4,241
814,177,0.4,240
815,177,0.37,241
816,177,0.4,241
826,177,0.4,243
827,177,0.39,241
841,177,0.37,240
842,177,0.4,242
845,177,0.4,240
846,177,0.33,240
847,177,0.4,241
848,177,0.34,240
849,177,0.35,242
850,177,0.38,243
851,177,0.4,238
853,177,0.4,242
854,177,0.4,241
855,177,0.4,240
858,177,0.4,243
859,177,0.4,241
860,177,0.38,240
861,177,0.4,241
862,177,0.34,240
864,177,0.4,244
865,177,0.36,244
868,177,0.4,240
869,177,0.4,240
871,177,0.35,243
872,177,0.37,242
873,177,0.4,242
874,177,0.37,239
875,177,0.4,243
877,177,0.33,242
879,177,0.34,234
881,177,0.36,240
882,177,0.38,242
883,177,0.37,242
884,177,0.37,242
885,177,0.37,239
886,177,0.4,244
919,177,0.4,240
923,177,0.37,240
924,177,0.4,240
929,177,0.4,242
934,177,0.36,240
935,177,0.4,240
52,178,0.4,239
53,178,0.4,240
55,178,0.38,241
56,178,0.34,240
57,178,0.38,239
80,178,0.35,240
81,178,0.38,243
82,178,0.4,241
120,178,0.35,241
121,178,0.4,240
122,178,0.4,240
137,178,0.4,240
138,178,0.4,240
166,178,0.33,241
171,178,0.38,239
172,178,0.4,242
187,178,0.38,241
188,178,0.39,240
198,178,0.4,244
216,178,0.38,241
217,178,0.4,242
281,178,0.38,243
283,178,0.39,237
284,178,0.4,239
285,178,0.38,240
288,178,0.4,241
289,178,0.37,240
290,178,0.39,241
291,178,0.4,243
292,178,0.4,242
294,178,0.4,243
295,178,0.4,242
296,178,0.38,241
297,178,0.39,238
298,178,0.4,243
299,178,0.34,241
302,178,0.34,241
303,178,0.38,242
304,178,0.4,240
307,178,0.4,241
308,178,0.33,241
310,178,0.4,243
311,178,0.38,241
314,178,0.33,240
355,178,0.36,239
360,178,0.34,241
361,178,0.4,242
375,178,0.37,243
376,178,0.4,241
377,178,0.33,241
403,178,0.35,241
404,178,0.33,240
405,178,0.4,240
406,178,0.34,241
434,178,0.38,245
435,178,0.35,241
473,178,0.35,242
474,178,0.34,241
475,178,0.37,241
804,178,0.35,241
805,178,0.38,243
815,178,0.4,241
826,178,0.4,242
827,178,0.36,242
849,178,0.4,241
851,178,0.4,243
852,178,0.37,243
856,178,0.4,241
857,178,0.4,241
858,178,0.4,242
862,178,0.4,238
863,178,0.4,241
864,178,0.4,243
865,178,0.39,240
866,178,0.4,242
867,178,0.38,241
868,178,0.4,241
869,178,0.34,240
870,178,0.39,240
871,178,0.39,238
877,178,0.39,242
909,178,0.37,241
910,178,0.34,243
911,178,0.34,241
912,178,0.37,239
913,178,0.33,242
914,178,0.37,241
915,178,0.39,241
916,178,0.4,239
917,178,0.4,240
919,178,0.37,241
922,178,0.4,244
923,178,0.4,244
927,178,0.4,241
928,178,0.4,241
52,179,0.4,240
53,179,0.37,240
54,179,0.37,241
80,179,0.35,240
120,179,0.4,242
121,179,0.36,241
122,179,0.4,241
136,179,0.38,240
137,179,0.4,244
138,179,0.34,239
139,179,0.4,240
166,179,0.39,242
171,179,0.4,241
172,179,0.36,240
173,179,0.37,243
187,179,0.38,242
196,179,0.4,242
197,179,0.39,244
216,179,0.37,238
217,179,0.38,243
303,179,0.39,240
304,179,0.33,241
307,179,0.35,241
310,179,0.37,245
312,179,0.37,241
313,179,0.4,242
317,179,0.36,243
318,179,0.34,241
319,179,0.35,242
320,179,0.33,242
323,179,0.36,235
361,179,0.4,241
362,179,0.4,241
376,179,0.37,239
377,179,0.33,239
378,179,0.35,239
403,179,0.4,240
404,179,0.39,244
405,179,0.33,246
435,179,0.38,241
436,179,0.4,238
473,179,0.4,243
474,179,0.33,239
475,179,0.39,241
802,179,0.4,240
803,179,0.4,242
814,179,0.35,242
815,179,0.38,241
827,179,0.35,242
904,179,0.35,239
905,179,0.33,241
906,179,0.34,240
909,179,0.4,239
910,179,0.36,240
911,179,0.39,240
915,179,0.38,237
916,179,0.34,241
917,179,0.36,239
48,180,0.39,239
50,180,0.4,245
51,180,0.34,240
52,180,0.35,242
53,180,0.4,238
79,180,0.4,242
80,180,0.4,242
120,180,0.4,242
121,180,0.34,239
122,180,0.36,240
135,180,0.4,242
136,180,0.4,241
137,180,0.39,242
166,180,0.36,242
171,180,0.4,240
187,180,0.37,241
196,180,0.34,243
217,180,0.38,238
218,180,0.4,240
282,180,0.35,242
289,180,0.35,242
314,180,0.34,242
315,180,0.33,241
316,180,0.4,241
318,180,0.4,239
319,180,0.4,241
322,180,0.38,241
323,180,0.39,241
324,180,0.37,241
361,180,0.4,241
362,180,0.34,240
364,180,0.33,239
379,180,0.4,238
405,180,0.35,240
406,180,0.35,240
407,180,0.39,240
436,180,0.4,241
474,180,0.36,242
475,180,0.34,242
476,180,0.33,240
803,180,0.4,234
804,180,0.34,239
815,180,0.33,240
816,180,0.4,239
827,180,0.39,240
895,180,0.38,242
896,180,0.4,242
897,180,0.37,240
900,180,0.4,242
902,180,0.35,241
903,180,0.39,242
905,180,0.38,241
906,180,0.4,242
45,181,0.4,241
46,181,0.38,241
79,181,0.37,240
119,181,0.4,241
120,181,0.38,243
135,181,0.34,242
136,181,0.38,241
137,181,0.33,242
166,181,0.39,239
170,181,0.4,241
171,181,0.4,240
196,181,0.35,242
198,181,0.33,241
216,181,0.38,243
217,181,0.4,239
218,181,0.36,240
271,181,0.34,240
272,181,0.34,240
273,181,0.38,241
274,181,0.4,244
275,181,0.38,242
276,181,0.37,240
277,181,0.4,239
278,181,0.4,240
279,181,0.35,238
280,181,0.4,239
281,181,0.33,241
282,181,0.37,242
283,181,0.38,241
288,181,0.34,240
289,181,0.34,242
292,181,0.4,242
293,181,0.35,241
295,181,0.36,243
298,181,0.4,235
324,181,0.35,241
325,181,0.34,241
326,181,0.38,241
362,181,0.4,241
364,181,0.4,241
365,181,0.4,240
366,181,0.34,238
378,181,0.33,242
379,181,0.4,240
380,181,0.4,241
381,181,0.36,238
407,181,0.38,235
408,181,0.4,240
436,181,0.4,240
437,181,0.4,243
474,181,0.35,242
475,181,0.4,241
815,181,0.35,239
816,181,0.37,241
817,181,0.35,241
818,181,0.4,241
828,181,0.4,241
829,181,0.36,242
830,181,0.4,242
890,181,0.4,239
892,181,0.4,239
894,181,0.4,236
895,181,0.38,241
898,181,0.37,240
899,181,0.4,240
900,181,0.36,241
901,181,0.33,236
903,181,0.4,242
44,182,0.4,242
45,182,0.33,240
46,182,0.4,240
78,182,0.38,240
79,182,0.37,239
80,182,0.37,243
119,182,0.4,240
120,182,0.4,240
134,182,0.36,242
135,182,0.4,242
166,182,0.4,241
169,182,0.35,241
170,182,0.33,242
185,182,0.38,236
187,182,0.38,240
188,182,0.4,239
195,182,0.38,241
217,182,0.36,243
218,182,0.4,239
269,182,0.4,239
270,182,0.34,241
272,182,0.38,241
273,182,0.33,238
275,182,0.34,239
276,182,0.4,241
277,182,0.36,240
278,182,0.4,242
279,182,0.4,242
282,182,0.4,239
283,182,0.4,241
284,182,0.4,243
286,182,0.33,244
287,182,0.37,239
291,182,0.36,242
292,182,0.4,242
293,182,0.33,239
294,182,0.4,243
295,182,0.33,240
296,182,0.39,240
297,182,0.34,243
298,182,0.35,240
324,182,0.33,241
325,182,0.4,244
326,182,0.39,240
327,182,0.4,237
330,182,0.37,243
366,182,0.39,238
379,182,0.4,236
380,182,0.4,244
381,182,0.34,238
382,182,0.4,238
383,182,0.38,243
435,182,0.37,242
436,182,0.37,243
474,182,0.4,241
802,182,0.39,241
803,182,0.35,242
804,182,0.4,239
818,182,0.4,242
819,182,0.35,241
820,182,0.39,239
828,182,0.4,243
829,182,0.35,241
830,182,0.37,242
880,182,0.4,240
886,182,0.4,241
887,182,0.4,243
888,182,0.4,243
889,182,0.4,240
890,182,0.4,241
891,182,0.4,239
892,182,0.4,241
893,182,0.39,237
894,182,0.35,242
895,182,0.4,242
43,183,0.4,238
44,183,0.4,241
45,183,0.34,241
46,183,0.4,242
78,183,0.4,241
79,183,0.37,240
119,183,0.35,240
120,183,0.33,239
132,183,0.36,239
133,183,0.34,243
134,183,0.4,243
135,183,0.35,243
163,183,0.39,237
164,183,0.39,240
165,183,0.34,241
166,183,0.39,241
169,183,0.4,241
170,183,0.4,240
184,183,0.4,240
185,183,0.36,243
193,183,0.37,239
194,183,0.33,241
196,183,0.39,239
217,183,0.4,241
218,183,0.4,241
270,183,0.4,242
271,183,0.4,243
273,183,0.4,238
275,183,0.35,239
282,183,0.38,240
283,183,0.33,243
284,183,0.4,238
286,183,0.35,242
287,183,0.34,241
291,183,0.4,241
292,183,0.39,239
295,183,0.39,241
296,183,0.38,242
297,183,0.4,241
298,183,0.4,242
299,183,0.36,241
300,183,0.4,243
301,183,0.4,241
302,183,0.4,244
303,183,0.36,242
304,183,0.4,240
305,183,0.35,239
326,183,0.4,243
328,183,0.36,241
330,183,0.36,243
331,183,0.35,240
332,183,0.39,243
333,183,0.39,239
368,183,0.33,240
383,183,0.4,241
435,183,0.37,242
436,183,0.4,241
437,183,0.33,239
802,183,0.39,242
803,183,0.39,240
804,183,0.37,241
818,183,0.39,241
819,183,0.35,242
820,183,0.4,242
821,183,0.4,241
822,183,0.37,241
824,183,0.4,241
826,183,0.39,239
830,183,0.4,242
872,183,0.33,241
876,183,0.4,242
877,183,0.38,239
880,183,0.34,241
881,183,0.4,242
882,183,0.34,240
883,183,0.4,240
884,183,0.39,242
885,183,0.38,241
886,183,0.35,243
887,183,0.34,241
889,183,0.37,240
890,183,0.4,244
891,183,0.37,241
893,183,0.35,244
43,184,0.4,242
44,184,0.34,241
76,184,0.4,242
77,184,0.4,242
78,184,0.4,243
116,184,0.4,242
117,184,0.4,239
118,184,0.39,244
130,184,0.37,239
131,184,0.4,241
132,184,0.33,240
133,184,0.37,244
134,184,0.39,242
163,184,0.4,241
164,184,0.34,242
165,184,0.36,241
166,184,0.33,242
168,184,0.4,242
169,184,0.38,242
182,184,0.4,243
183,184,0.4,242
184,184,0.36,242
193,184,0.36,242
194,184,0.38,235
217,184,0.36,242
274,184,0.36,241
277,184,0.4,243
278,184,0.33,242
280,184,0.4,241
281,184,0.4,240
298,184,0.38,242
299,184,0.34,242
300,184,0.35,238
301,184,0.4,241
302,184,0.39,244
303,184,0.4,240
305,184,0.36,242
306,184,0.4,241
307,184,0.39,239
308,184,0.35,241
309,184,0.33,242
311,184,0.4,238
312,184,0.38,240
313,184,0.39,241
314,184,0.4,242
328,184,0.34,243
330,184,0.4,243
331,184,0.33,239
332,184,0.4,242
333,184,0.4,241
368,184,0.38,241
369,184,0.38,241
410,184,0.4,243
436,184,0.34,242
437,184,0.38,240
474,184,0.4,239
804,184,0.36,240
821,184,0.36,242
822,184,0.4,242
824,184,0.4,240
825,184,0.35,241
826,184,0.38,240
828,184,0.4,244
829,184,0.4,240
830,184,0.38,244
833,184,0.4,241
834,184,0.4,241
835,184,0.4,242
837,184,0.33,240
838,184,0.37,240
864,184,0.37,242
867,184,0.4,241
868,184,0.4,240
869,184,0.4,238
870,184,0.4,246
872,184,0.4,242
874,184,0.37,240
876,184,0.33,241
877,184,0.35,241
879,184,0.34,240
880,184,0.4,241
881,184,0.4,243
882,184,0.4,241
883,184,0.4,241
884,184,0.35,240
885,184,0.4,241
887,184,0.39,239
41,185,0.36,242
42,185,0.39,241
43,185,0.4,242
76,185,0.4,239
77,185,0.4,241
78,185,0.37,240
116,185,0.37,240
126,185,0.38,241
128,185,0.33,243
129,185,0.4,241
130,185,0.38,242
131,185,0.38,239
132,185,0.4,240
161,185,0.37,238
163,185,0.4,240
164,185,0.36,240
165,185,0.37,242
166,185,0.4,241
167,185,0.39,238
182,185,0.34,241
183,185,0.34,241
184,185,0.32,239
192,185,0.4,241
193,185,0.4,242
219,185,0.35,240
220,185,0.34,241
254,185,0.37,239
255,185,0.36,242
258,185,0.35,243
259,185,0.33,241
260,185,0.34,241
265,185,0.38,241
266,185,0.4,241
267,185,0.4,242
271,185,0.37,237
272,185,0.34,240
273,185,0.38,240
274,185,0.4,242
275,185,0.4,242
276,185,0.37,242
277,185,0.35,244
278,185,0.35,241
279,185,0.35,241
280,185,0.4,241
281,185,0.33,240
282,185,0.36,245
286,185,0.38,243
287,185,0.4,239
290,185,0.34,243
305,185,0.33,240
306,185,0.4,240
308,185,0.4,241
309,185,0.4,241
310,185,0.38,242
311,185,0.39,243
312,185,0.39,241
313,185,0.4,238
314,185,0.33,241
315,185,0.4,241
316,185,0.39,240
369,185,0.4,238
370,185,0.4,241
382,185,0.39,244
383,185,0.33,243
410,185,0.33,243
436,185,0.36,240
437,185,0.4,238
474,185,0.4,237
475,185,0.37,240
804,185,0.38,243
805,185,0.39,242
806,185,0.38,239
807,185,0.33,241
824,185,0.4,242
827,185,0.35,242
828,185,0.37,242
829,185,0.37,242
830,185,0.38,242
832,185,0.37,239
833,185,0.4,238
834,185,0.4,241
835,185,0.34,243
836,185,0.4,244
837,185,0.36,239
838,185,0.36,239
839,185,0.33,238
860,185,0.35,241
863,185,0.4,241
864,185,0.36,242
867,185,0.34,245
868,185,0.4,243
869,185,0.35,242
870,185,0.39,244
871,185,0.4,245
874,185,0.39,241
879,185,0.39,239
39,186,0.4,241
40,186,0.36,242
41,186,0.4,240
42,186,0.38,242
75,186,0.4,241
76,186,0.4,241
107,186,0.4,245
108,186,0.33,240
109,186,0.35,241
112,186,0.4,239
113,186,0.36,240
114,186,0.4,239
116,186,0.35,244
124,186,0.35,240
125,186,0.33,243
126,186,0.38,240
127,186,0.33,240
128,186,0.33,241
129,186,0.4,241
130,186,0.38,240
132,186,0.34,241
163,186,0.39,241
164,186,0.37,241
165,186,0.4,240
166,186,0.4,241
167,186,0.35,242
180,186,0.33,239
182,186,0.4,242
191,186,0.4,242
192,186,0.39,242
193,186,0.37,242
219,186,0.37,240
220,186,0.4,240
221,186,0.37,241
222,186,0.34,242
223,186,0.4,238
252,186,0.4,241
257,186,0.39,242
258,186,0.4,242
259,186,0.36,242
260,186,0.35,241
262,186,0.4,238
263,186,0.38,244
265,186,0.39,241
266,186,0.4,242
267,186,0.37,241
268,186,0.4,242
270,186,0.35,242
271,186,0.39,242
272,186,0.39,240
273,186,0.4,240
274,186,0.38,242
275,186,0.4,244
276,186,0.36,243
277,186,0.37,240
278,186,0.4,242
282,186,0.34,243
283,186,0.38,244
284,186,0.4,240
285,186,0.38,242
286,186,0.4,241
287,186,0.37,240
288,186,0.37,243
289,186,0.36,244
290,186,0.38,241
291,186,0.4,242
292,186,0.4,242
293,186,0.34,240
295,186,0.39,245
310,186,0.35,241
311,186,0.35,243
312,186,0.33,240
314,186,0.33,241
315,186,0.4,241
316,186,0.38,242
317,186,0.39,242
318,186,0.4,240
334,186,0.4,240
335,186,0.34,243
336,186,0.33,240
371,186,0.4,245
382,186,0.33,242
383,186,0.37,242
410,186,0.4,241
473,186,0.4,242
474,186,0.33,241
805,186,0.4,241
806,186,0.37,242
807,186,0.4,240
828,186,0.38,241
829,186,0.34,242
830,186,0.4,242
831,186,0.38,242
835,186,0.4,242
836,186,0.4,241
837,186,0.4,242
839,186,0.38,235
840,186,0.38,242
842,186,0.4,239
844,186,0.35,241
845,186,0.34,241
847,186,0.39,240
848,186,0.35,241
849,186,0.4,242
852,186,0.4,239
859,186,0.36,242
860,186,0.38,241
861,186,0.4,242
862,186,0.39,242
863,186,0.36,244
865,186,0.4,242
866,186,0.4,241
867,186,0.4,243
40,187,0.34,236
75,187,0.34,241
76,187,0.37,241
101,187,0.34,242
103,187,0.37,242
104,187,0.4,244
106,187,0.33,242
107,187,0.39,242
108,187,0.35,243
109,187,0.36,242
110,187,0.4,240
112,187,0.4,241
113,187,0.4,238
114,187,0.37,240
121,187,0.4,242
122,187,0.34,240
124,187,0.4,241
125,187,0.4,242
126,187,0.39,240
128,187,0.4,241
160,187,0.35,242
161,187,0.37,240
162,187,0.33,240
163,187,0.4,243
165,187,0.4,241
166,187,0.4,238
180,187,0.39,241
182,187,0.35,240
191,187,0.37,234
192,187,0.39,241
193,187,0.37,242
219,187,0.37,243
220,187,0.4,243
221,187,0.4,239
222,187,0.39,242
223,187,0.4,240
224,187,0.4,239
225,187,0.4,244
226,187,0.34,240
227,187,0.4,242
228,187,0.37,241
229,187,0.4,242
231,187,0.33,242
238,187,0.34,241
239,187,0.35,242
241,187,0.4,240
242,187,0.38,242
244,187,0.33,240
247,187,0.33,241
250,187,0.37,240
251,187,0.35,242
255,187,0.34,240
256,187,0.4,242
257,187,0.4,240
258,187,0.35,240
268,187,0.4,238
271,187,0.38,245
277,187,0.4,237
283,187,0.37,243
284,187,0.35,239
285,187,0.38,241
290,187,0.38,241
292,187,0.39,245
293,187,0.38,240
294,187,0.4,241
295,187,0.35,241
296,187,0.39,241
298,187,0.37,243
317,187,0.38,242
318,187,0.35,242
319,187,0.4,242
320,187,0.34,240
321,187,0.4,243
334,187,0.39,241
335,187,0.39,242
370,187,0.33,241
371,187,0.33,243
385,187,0.4,242
410,187,0.37,238
473,187,0.35,243
806,187,0.33,242
807,187,0.4,241
808,187,0.33,241
830,187,0.4,241
831,187,0.38,240
836,187,0.4,242
840,187,0.38,241
841,187,0.4,241
842,187,0.39,239
844,187,0.36,239
845,187,0.34,240
846,187,0.33,241
847,187,0.34,241
848,187,0.4,242
849,187,0.39,240
850,187,0.33,242
851,187,0.35,241
852,187,0.36,241
855,187,0.37,239
856,187,0.4,238
858,187,0.4,243
859,187,0.36,240
860,187,0.34,239
861,187,0.34,243
862,187,0.38,243
866,187,0.36,243
38,188,0.36,236
39,188,0.34,241
72,188,0.4,240
73,188,0.33,242
74,188,0.4,239
75,188,0.4,244
100,188,0.4,247
101,188,0.35,242
102,188,0.38,243
106,188,0.4,244
107,188,0.4,243
116,188,0.35,238
117,188,0.4,243
119,188,0.34,242
120,188,0.34,238
121,188,0.4,243
122,188,0.36,241
124,188,0.4,242
125,188,0.4,241
154,188,0.34,243
156,188,0.4,240
157,188,0.4,242
158,188,0.4,239
159,188,0.4,237
